# (1) Identification number.
# (2) Right Ascension [deg]
# (3) Declination [deg]
# (4) F814W magnitudes in the VEGA system
# (5) F814W magnitude errors
# (6) F606W magnitude in the VEGA system
# (7) F606W magnitude errors
#
#    (1)  (2)         (3)          (4)      (5)    (6)      (7)
    191   0.74991259  16.07642835  26.225   0.063  28.718   0.235
    192   0.71150320  16.05830323  26.720   0.092  27.155   0.059
    193   0.72220572  16.06225998  26.294   0.059  27.492   0.072
    194   0.76648238  16.08139779  26.206   0.058  27.892   0.096
    195   0.72123592  16.07065280  26.576   0.076  27.179   0.062
    196   0.73958777  16.10374826  26.224   0.051  27.835   0.104
    197   0.73203721  16.09184410  26.249   0.057  27.783   0.095
    198   0.76650145  16.07724304  26.478   0.068  27.252   0.065
    199   0.75509847  16.07427475  26.213   0.056  28.315   0.157
    200   0.74010991  16.08221034  26.230   0.056  27.760   0.094
    201   0.75473571  16.09284932  26.614   0.082  27.174   0.054
    202   0.71503317  16.05633308  26.544   0.071  27.303   0.065
    203   0.73024274  16.06801025  26.282   0.072  28.178   0.158
    204   0.74289591  16.06974797  26.404   0.063  27.410   0.077
    205   0.73277185  16.08509185  26.692   0.086  27.219   0.062
    206   0.73937999  16.09664687  26.374   0.064  27.531   0.078
    207   0.73228670  16.06254817  26.243   0.058  27.854   0.115
    208   0.73663729  16.08430110  26.282   0.059  28.301   0.155
    209   0.75706030  16.06307637  26.302   0.078  29.002   0.273
    210   0.73562265  16.09191259  26.381   0.064  27.586   0.078
    211   0.72673559  16.05377247  26.380   0.060  27.501   0.082
    212   0.76392513  16.08700590  26.334   0.059  27.667   0.083
    213   0.73190786  16.08546657  26.798   0.109  27.174   0.070
    214   0.75818714  16.06153993  26.663   0.094  27.291   0.068
    215   0.72200406  16.05388775  26.685   0.082  27.244   0.057
    216   0.74435926  16.08460465  26.297   0.056  27.645   0.086
    217   0.78154651  16.08265365  26.333   0.063  27.769   0.093
    218   0.75502907  16.09001639  26.265   0.058  28.197   0.124
    219   0.76147102  16.08934938  26.292   0.068  27.800   0.092
    220   0.73363266  16.05990291  26.366   0.060  27.575   0.080
    221   0.75222304  16.08729142  26.397   0.062  29.837   0.540
    222   0.74836470  16.07389028  26.892   0.093  27.249   0.059
    223   0.77436830  16.07178375  26.898   0.093  27.196   0.063
    224   0.73416672  16.07917771  26.354   0.070  27.605   0.087
    225   0.76473543  16.08512520  26.891   0.087  27.299   0.061
    226   0.77780487  16.07005431  26.419   0.066  28.947   0.252
    227   0.73837595  16.06406129  26.579   0.111  28.640   0.227
    228   0.73834279  16.10252734  26.295   0.054  28.298   0.140
    229   0.76082724  16.04144475  26.745   0.081  27.293   0.062
    230   0.74175494  16.09393272  26.335   0.060  27.628   0.080
    231   0.74112992  16.05030026  26.358   0.061  27.950   0.105
    232   0.72272246  16.05537339  26.286   0.056  27.968   0.109
    233   0.74888738  16.08668487  26.382   0.061  29.279   0.336
    234   0.77040104  16.05755070  26.362   0.074  27.794   0.141
    235   0.74281022  16.09802656  26.308   0.055  28.373   0.177
    236   0.71850914  16.06226456  26.520   0.066  27.359   0.071
    237   0.75959992  16.07767896  26.484   0.064  27.441   0.067
    238   0.75580496  16.04813799  26.325   0.056  28.427   0.161
    239   0.75963328  16.08624252  26.317   0.058  28.599   0.203
    240   0.75810183  16.09558683  26.337   0.058  27.708   0.090
    241   0.74864765  16.05837780  26.452   0.076  27.774   0.092
    242   0.75782282  16.07135079  26.490   0.067  27.637   0.085
    243   0.75673769  16.03965932  26.541   0.068  27.458   0.074
    244   0.76715722  16.07340408  26.335   0.071  27.922   0.109
    245   0.75317221  16.07292756  26.445   0.066  28.959   0.330
    246   0.75468065  16.03697546  26.420   0.063  27.739   0.094
    247   0.74735895  16.06972001  27.045   0.113  27.318   0.066
    248   0.72919468  16.08168242  26.722   0.090  27.336   0.073
    249   0.74172438  16.06587114  26.436   0.067  27.668   0.099
    250   0.75456939  16.07592503  26.393   0.061  27.817   0.099
    251   0.76207443  16.06881020  26.454   0.073  27.671   0.081
    252   0.76680523  16.04876334  26.627   0.078  27.431   0.071
    253   0.76382182  16.06097548  26.475   0.066  27.650   0.089
    254   0.72668129  16.09405271  26.478   0.079  27.618   0.084
    255   0.77743741  16.07731169  27.095   0.103  27.245   0.059
    256   0.72123853  16.05655280  26.800   0.092  27.283   0.062
    257   0.75026703  16.07149793  26.432   0.062  28.084   0.131
    258   0.74354486  16.04578293  26.824   0.084  27.471   0.078
    259   0.73200259  16.09510164  26.371   0.068  29.010   0.296
    260   0.75228769  16.09283087  26.621   0.078  27.523   0.076
    261   0.74994238  16.09159418  26.958   0.089  27.299   0.059
    262   0.73748990  16.07043234  26.477   0.074  27.803   0.102
    263   0.77394641  16.08630894  26.914   0.094  27.403   0.066
    264   0.73515695  16.10453750  26.486   0.068  29.578   0.476
    265   0.76706043  16.08085840  26.444   0.074  27.895   0.103
    266   0.77023255  16.07234814  26.480   0.067  27.718   0.092
    267   0.76503871  16.07339341  26.863   0.087  27.294   0.074
    268   0.77832040  16.08424581  27.029   0.099  27.271   0.065
    269   0.77286374  16.06695921  26.474   0.067  27.694   0.086
    270   0.75861387  16.08370176  26.437   0.067  28.139   0.144
    271   0.75906709  16.06751994  26.402   0.057  28.233   0.148
    272   0.75404076  16.06385314  26.571   0.084  27.660   0.088
    273   0.74796074  16.08515413  26.411   0.068  28.015   0.109
    274   0.76884934  16.06421542  26.496   0.066  27.746   0.090
    275   0.74848895  16.04859522  26.868   0.085  27.369   0.068
    276   0.76375303  16.06556111  26.541   0.094  27.847   0.111
    277   0.77141239  16.07688927  26.557   0.067  27.645   0.085
    278   0.74276353  16.08738916  27.230   0.160  27.353   0.068
    279   0.75116492  16.07615826  26.451   0.072  27.976   0.112
    280   0.75450757  16.08273329  27.136   0.149  27.316   0.067
    281   0.72656212  16.05533468  27.098   0.126  27.275   0.063
    282   0.76056555  16.08540666  26.426   0.066  27.914   0.104
    283   0.72248112  16.05369025  26.780   0.080  27.469   0.075
    284   0.73921472  16.08903414  27.050   0.107  27.336   0.064
    285   0.77673531  16.07534168  27.107   0.111  27.328   0.064
    286   0.74032784  16.09541650  26.450   0.062  28.067   0.117
    287   0.75773209  16.05175671  26.517   0.075  28.563   0.187
    288   0.72036799  16.06215997  27.014   0.108  27.345   0.069
    289   0.73118861  16.09183775  26.521   0.080  29.596   0.523
    290   0.74288341  16.06931446  26.975   0.103  27.443   0.079
    291   0.76120201  16.06718648  26.646   0.079  27.592   0.090
    292   0.72738772  16.05447957  26.484   0.066  27.871   0.102
    293   0.75340586  16.05383380  26.446   0.064  28.087   0.116
    294   0.72848991  16.05968010  26.585   0.075  27.906   0.104
    295   0.76391056  16.04838251  26.952   0.104  27.418   0.071
    296   0.73187983  16.09270239  26.750   0.089  27.596   0.083
    297   0.76071929  16.09209849  26.992   0.103  27.389   0.066
    298   0.73777158  16.09334609  26.527   0.066  28.000   0.127
    299   0.76861427  16.06412420  27.015   0.106  27.364   0.063
    300   0.73173080  16.08051491  26.812   0.089  27.499   0.078
    301   0.75431397  16.07475417  26.463   0.070  28.267   0.137
    302   0.72707966  16.09099564  26.476   0.080  28.073   0.146
    303   0.75909861  16.09125516  26.530   0.069  28.325   0.147
    304   0.74830984  16.03940900  26.488   0.066  28.614   0.186
    305   0.77639119  16.07945497  26.492   0.064  28.572   0.177
    306   0.77189453  16.07678802  26.563   0.077  27.710   0.096
    307   0.77637607  16.07844972  26.577   0.067  27.825   0.097
    308   0.76830771  16.06057373  26.665   0.072  27.964   0.113
    309   0.73198990  16.10161063  26.643   0.077  27.666   0.096
    310   0.75408910  16.09696488  26.585   0.067  27.716   0.086
    311   0.77176026  16.06257243  26.526   0.071  27.897   0.112
    312   0.75055452  16.07176422  26.921   0.104  27.450   0.075
    313   0.75614289  16.09722049  26.602   0.070  27.697   0.094
    314   0.77211986  16.08755055  26.911   0.098  27.441   0.069
    315   0.76838505  16.07763915  26.537   0.069  28.142   0.119
    316   0.76197251  16.07414925  27.183   0.110  27.403   0.069
    317   0.74510554  16.04771050  26.573   0.075  28.646   0.187
    318   0.77251467  16.08677115  26.512   0.068  28.764   0.227
    319   0.74357739  16.04570540  26.915   0.106  27.532   0.078
    320   0.77017571  16.07633172  26.720   0.084  27.642   0.091
    321   0.74621264  16.08157617  26.922   0.102  27.525   0.074
    322   0.76907689  16.05770871  26.631   0.082  27.992   0.141
    323   0.76497233  16.07150277  26.844   0.094  27.500   0.076
    324   0.76244199  16.08340174  27.002   0.105  27.502   0.081
    325   0.74724947  16.09764057  26.528   0.070  28.229   0.139
    326   0.75278038  16.06110781  27.742   0.195  27.439   0.075
    327   0.75195981  16.08184015  27.163   0.110  27.408   0.071
    328   0.71926136  16.07547908  27.014   0.141  27.661   0.111
    329   0.73469690  16.06413158  26.596   0.073  27.891   0.115
    330   0.72327158  16.06225716  27.140   0.105  27.534   0.094
    331   0.77630931  16.06732478  26.561   0.078  28.439   0.182
    332   0.75316065  16.04094643  26.630   0.069  27.862   0.094
    333   0.74207705  16.04929842  27.261   0.133  27.404   0.068
    334   0.75141178  16.04572277  26.517   0.078  28.426   0.167
    335   0.73496151  16.10642042  26.639   0.084  28.956   0.246
    336   0.74559429  16.08962875  26.798   0.082  27.586   0.075
    337   0.74994663  16.06815983  26.619   0.080  29.462   0.429
    338   0.73553082  16.07737012  26.570   0.078  28.379   0.163
    339   0.73974637  16.09941956  27.185   0.138  27.622   0.089
    340   0.75926670  16.06985753  26.678   0.093  28.480   0.170
    341   0.74702630  16.09475559  26.868   0.102  27.568   0.079
    342   0.77802956  16.07558400  26.586   0.070  29.744   0.513
    343   0.75339036  16.08537047  26.562   0.065  27.957   0.110
    344   0.77079554  16.08573752  26.560   0.070  28.832   0.247
    345   0.76069012  16.08826820  26.606   0.080  27.969   0.115
    346   0.74144751  16.09171201  27.221   0.131  27.435   0.066
    347   0.71744664  16.06681459  27.328   0.159  27.442   0.074
    348   0.72909567  16.06735467  27.116   0.136  27.540   0.092
    349   0.75357047  16.03478839  26.754   0.083  27.582   0.078
    350   0.73561166  16.09233891  26.606   0.089  27.913   0.106
    351   0.73998281  16.06997082  26.677   0.108  27.777   0.113
    352   0.74651898  16.08067832  27.106   0.119  27.485   0.081
    353   0.74878346  16.04980962  26.786   0.090  27.650   0.083
    354   0.74238764  16.08398617  26.691   0.077  28.821   0.256
    355   0.75049971  16.06652153  26.965   0.133  27.681   0.102
    356   0.75772309  16.04019084  27.208   0.125  27.578   0.086
    357   0.77339555  16.06470792  26.641   0.083  28.057   0.126
    358   0.76571668  16.07737823  26.552   0.072  28.191   0.135
    359   0.73505939  16.08931910  26.972   0.112  27.546   0.086
    360   0.72984648  16.10024267  26.752   0.084  27.878   0.115
    361   0.76111272  16.08898462  26.541   0.064  28.873   0.259
    362   0.73465125  16.09422513  26.553   0.068  28.356   0.144
    363   0.75439799  16.03932181  27.314   0.128  27.529   0.077
    364   0.74853170  16.10004019  26.536   0.066  28.310   0.145
    365   0.74036682  16.06687405  26.621   0.077  27.948   0.111
    366   0.71657613  16.05927070  26.739   0.089  27.744   0.099
    367   0.75615130  16.04854014  26.557   0.078  28.018   0.113
    368   0.76661671  16.08924777  26.793   0.080  27.901   0.111
    369   0.74496598  16.07147037  26.574   0.086  28.250   0.155
    370   0.75294286  16.05735454  26.776   0.095  27.773   0.093
    371   0.73662665  16.06850721  26.633   0.076  28.091   0.131
    372   0.73125701  16.06277985  27.215   0.136  27.723   0.096
    373   0.75606731  16.07380945  26.568   0.084  28.145   0.144
    374   0.71740549  16.07592520  26.817   0.117  27.676   0.123
    375   0.77302859  16.08830844  26.667   0.072  27.831   0.091
    376   0.73507645  16.06771890  26.656   0.081  28.436   0.189
    377   0.74829864  16.09833114  26.939   0.094  27.565   0.081
    378   0.77372735  16.07343758  26.587   0.076  28.130   0.119
    379   0.76698714  16.08450531  26.588   0.069  28.392   0.155
    380   0.77305567  16.08246421  27.389   0.140  27.461   0.070
    381   0.75815007  16.06202193  27.102   0.118  27.599   0.081
    382   0.75081439  16.07589966  26.592   0.076  28.977   0.296
    383   0.76455522  16.07037118  26.654   0.078  27.915   0.098
    384   0.77494427  16.06753534  26.670   0.090  28.025   0.125
    385   0.76676250  16.06927768  26.617   0.075  27.996   0.111
    386   0.78163435  16.07753394  26.660   0.071  28.048   0.114
    387   0.74329287  16.09786143  26.973   0.096  27.619   0.077
    388   0.73490148  16.08279911  26.721   0.108  27.924   0.128
    389   0.74108069  16.10401989  26.710   0.084  27.908   0.102
    390   0.75569644  16.07737118  26.584   0.075  28.281   0.144
    391   0.73737644  16.05652720  26.627   0.074  28.204   0.142
    392   0.74198883  16.04102495  26.575   0.070  28.391   0.153
    393   0.76104669  16.05983794  26.598   0.078  28.071   0.121
    394   0.77253947  16.05715689  26.659   0.080  28.149   0.141
    395   0.74535575  16.06891184  26.759   0.092  28.405   0.171
    396   0.75145866  16.06829577  26.799   0.101  27.857   0.114
    397   0.77833000  16.06986575  26.704   0.082  27.992   0.111
    398   0.73607902  16.04721821  26.684   0.080  29.367   0.355
    399   0.78206330  16.07904957  27.198   0.131  27.547   0.078
    400   0.74297652  16.06241299  27.029   0.108  27.894   0.127
    401   0.74486032  16.06200263  26.651   0.075  28.185   0.146
    402   0.73026638  16.10019131  26.656   0.081  27.953   0.110
    403   0.74728736  16.08080742  26.670   0.082  27.981   0.125
    404   0.76244802  16.06199951  26.975   0.129  27.756   0.101
